timestamp,T_drybulb_C,"detached, '[1984 , 2011]', 1","detached, '>2011', 1","detached, '[1946 , 1983]', 1","detached, '<1946', 1","detached, '[1984 , 2011]', 2","detached, '>2011', 2","detached, '[1946 , 1983]', 2","detached, '<1946', 2","semi-detached, '[1946 , 1983]', 2","semi-detached, '[1984 , 2011]', 2","semi-detached, '>2011', 2","semi-detached, '<1946', 2","row, '[1946 , 1983]', 2","row, '[1984 , 2011]', 2","row, '>2011', 2","row, '<1946', 2","semi-detached, '[1946 , 1983]', 1","semi-detached, '[1984 , 2011]', 1","semi-detached, '>2011', 1","semi-detached, '<1946', 1"
9/2/2021 5:00,-6.8,10.9431552,10.64602184,11.27556146,11.52098321,11.06544413,10.8628,11.41675548,11.57005714,12.06949153,11.68736842,11.3631728,12.10942029,12.10930233,11.86980519,11.29814815,12.59111111,12.00017301,11.63023516,11.25928962,11.86376812
9/2/2021 6:00,-7,10.33005124,10.00358814,10.77594784,11.09172662,10.49819484,10.34426667,10.95281231,11.18034286,11.60805085,11.25345029,10.91133144,11.77753623,11.73197674,11.40681818,10.71481481,12.1962963,11.52439446,11.16942889,10.78442623,11.49855072
9/2/2021 7:00,-7.4,10.60596633,10.25803432,11.00610964,11.26966427,10.74232092,10.55093333,11.16315374,11.32982857,11.76977401,11.43052632,11.10764873,11.87028986,11.87209302,11.59123377,11.00277778,12.27777778,11.69394464,11.36741321,10.99836066,11.6384058
9/2/2021 8:00,-7.566666667,12.91215227,12.78018721,13.01663849,13.2264988,12.95060172,12.86266667,13.0707914,13.23268571,13.22344633,13.17567251,13.28101983,13.1442029,13.11337209,13.14058442,13.16666667,13.20074074,13.2050173,13.17950728,13.2215847,13.08478261
9/2/2021 9:00,-8.366666667,14.71328697,14.69485179,14.81308863,15.05107914,14.77063037,14.73773333,14.87537004,15.07302857,15.15720339,14.99707602,15.01076487,15.21521739,14.96976744,15.00292208,14.84907407,15.31407407,15.12387543,15.00403135,14.97377049,15.04130435
9/2/2021 10:00,-8.966666667,16.05878477,16.01700468,16.08292683,16.26954436,16.08948424,16.0316,16.10651273,16.25234286,16.32754237,16.25391813,16.40396601,16.3,16.12616279,16.23116883,16.27592593,16.31481481,16.30294118,16.26920493,16.32322404,16.22101449
9/2/2021 11:00,-9.066666667,17.21994876,17.14414977,17.10852451,17.16115108,17.21765043,17.1292,17.08693507,17.06274286,17.37443503,17.36128655,17.62832861,17.25652174,17.19651163,17.36006494,17.59074074,17.20518519,17.35224913,17.37200448,17.49972678,17.29347826
9/2/2021 12:00,-8.766666667,17.92712299,17.78377535,17.90753441,17.99820144,17.95590258,17.86,17.91083481,17.89897143,18.29491525,18.27064327,18.50396601,18.24130435,18.16860465,18.26266234,18.40555556,18.19259259,18.25224913,18.26595745,18.3557377,18.24057971
9/2/2021 13:00,-8.1,18.31332357,18.08190328,18.23475006,18.15707434,18.30667622,18.14226667,18.22970199,18.01657143,18.625,18.51345029,18.85127479,18.5115942,18.52034884,18.64350649,18.87962963,18.44148148,18.58598616,18.54098544,18.64808743,18.63333333
9/2/2021 14:00,-7.9,18.4954246,18.31794072,18.54061821,18.52026379,18.52240688,18.35426667,18.54424709,18.4272,18.95649718,18.80269006,18.85382436,18.94492754,18.85697674,18.90519481,18.89074074,19.01925926,18.90847751,18.82004479,18.7273224,18.92173913
9/2/2021 15:00,-7.733333333,18.24472914,17.94804992,18.25773968,18.04232614,18.23839542,17.9696,18.23635287,17.86171429,18.97175141,18.66561404,18.45864023,18.93913043,18.99127907,18.92954545,18.75,19.21407407,18.9017301,18.66237402,18.33196721,18.92536232
9/2/2021 16:00,-7.5,18.35757687,18.08174727,18.45406907,18.32494005,18.39487106,18.1488,18.46309453,18.1784,19.27485876,18.93157895,18.6776204,19.29637681,19.2872093,19.17694805,18.86388889,19.63777778,19.19204152,18.91209406,18.54562842,19.19347826
9/2/2021 17:00,-7.766666667,17.69633968,17.24914197,17.79500121,17.53705036,17.72355301,17.3736,17.79129663,17.35017143,18.6480226,18.3245614,18.05439093,18.60942029,18.81569767,18.65357143,18.38518519,18.95333333,18.56038062,18.28958567,17.86748634,18.63043478
9/2/2021 18:00,-7.9,17.1465593,16.79516381,17.13325284,16.90983213,17.18587393,16.90266667,17.15772647,16.74868571,18.01638418,17.67988304,17.61529745,17.89637681,18.15988372,18.05324675,17.86018519,18.23777778,17.93304498,17.63482643,17.40710383,17.93913043
9/2/2021 19:00,-9.233333333,16.70183016,16.38861154,16.74293649,16.58908873,16.75458453,16.52746667,16.76414052,16.44925714,17.49378531,17.28327485,17.21784703,17.41376812,17.6494186,17.5288961,17.36666667,17.67259259,17.41643599,17.22765957,17.03060109,17.44057971
9/2/2021 20:00,-10.66666667,15.68543192,15.49110764,15.63424294,15.56211031,15.69140401,15.60253333,15.6038879,15.44011429,15.81355932,15.98561404,16.1733711,15.65507246,15.94825581,15.94512987,16.20277778,15.58074074,15.78460208,15.94199328,16.04562842,15.80434783
9/2/2021 21:00,-11.56666667,14.92931918,14.75319813,14.9688481,14.93417266,14.96507163,14.8328,14.96828498,14.84194286,15.41511299,15.36853801,15.23937677,15.3615942,15.51337209,15.4288961,15.32777778,15.52888889,15.36851211,15.31634938,15.16967213,15.33768116
9/2/2021 22:00,-13.13333333,14.5749634,14.4324493,14.62093697,14.60707434,14.60025788,14.51853333,14.60442076,14.52388571,14.86553672,14.95345029,14.89036827,14.82246377,14.97848837,14.91363636,14.92592593,14.85777778,14.8299308,14.9031355,14.83661202,14.83768116
9/2/2021 23:00,-14.96666667,14.33462665,14.12230889,14.37659986,14.3001199,14.35057307,14.23653333,14.35926584,14.2096,14.6009887,14.67438596,14.69461756,14.51811594,14.75465116,14.68701299,14.75555556,14.53555556,14.56678201,14.62821948,14.57486339,14.61376812
9/3/2021 0:00,-14.96666667,13.5454978,13.25101404,13.654383,13.50995204,13.56240688,13.34386667,13.6333728,13.4088,14.09675141,14.00350877,13.66515581,14.07391304,14.31744186,14.13896104,13.91481481,14.32518519,14.04480969,13.94322508,13.58196721,14.0826087
9/3/2021 1:00,-15.43333333,13.5704246,13.23572543,13.63112775,13.43201439,13.5804298,13.318,13.6169331,13.31017143,14.17669492,14.00421053,13.70708215,14.10942029,14.4005814,14.23538961,14.01944444,14.40518519,14.11868512,13.95128779,13.6010929,14.14565217
9/3/2021 2:00,-17.96666667,13.35270864,12.9324493,13.4252596,13.13381295,13.35936963,12.98533333,13.41740675,12.97691429,14.27570621,13.88210526,13.39235127,14.18695652,14.51104651,14.28701299,13.8712963,14.72296296,14.19619377,13.82833147,13.27103825,14.17391304
